Num_Acc;categorie_route;regime_circulation;nombre_voies;profil_route;trace_route;etat_surface;situation_accident;vitesse_max_autorisee
202300050216;4;2;4;1;1;1;1;50
202300050217;4;2;2;1;1;1;1;50
202300050217;4;1;2;1;1;1;1;50
202300050218;4;2;2;1;1;1;1;50
202300050219;3;2;2;2;1;1;1;
202300050220;4;;0;1;1;1;4;
202300050221;4;1;1;1;1;1;8;50
202300050222;4;1;;1;1;1;5;
202300050222;4;1;1;1;1;1;5;30
202300050223;3;3;4;1;1;1;1;90
202300050224;4;4;2;2;1;1;5;30
202300050225;3;2;2;1;1;1;1;90
202300050226;4;2;2;1;1;1;1;50
202300050227;3;;2;2;2;1;1;70
202300050228;2;3;2;1;3;1;1;110
202300050229;2;3;4;1;1;1;2;70
202300050230;3;2;2;1;1;1;1;30
202300050231;4;1;4;2;2;1;1;30
202300050232;2;3;4;1;1;1;2;110
202300050233;4;2;2;1;1;2;1;20
202300050233;4;2;2;1;1;2;1;50
202300050234;4;;2;1;1;2;1;50
202300050235;4;1;;1;1;1;1;
202300050235;4;2;4;1;1;1;1;50
202300050236;4;1;2;1;2;1;1;50
202300050236;4;;2;1;2;1;1;50
202300050237;3;2;2;2;1;1;1;50
202300050238;4;2;2;1;1;1;1;50
202300050239;3;3;4;1;1;1;1;50
202300050240;4;2;2;2;3;9;1;50
202300050241;4;2;2;2;1;1;1;50
202300050242;3;;2;2;3;2;1;90
202300050243;2;2;2;1;1;1;1;80
202300050244;4;2;2;1;3;1;1;80
202300050245;4;1;1;1;1;1;5;20
202300050245;4;2;;1;1;1;5;
202300050246;4;2;2;1;1;1;1;50
202300050246;4;3;2;1;1;1;1;50
202300050247;3;2;1;1;1;1;1;70
202300050248;3;3;4;1;3;2;3;90
202300050249;4;3;3;1;1;2;1;30
202300050250;4;1;2;1;2;1;1;50
202300050251;4;2;2;1;1;1;1;50
202300050252;7;2;2;1;3;2;1;50
202300050252;7;3;4;1;2;2;1;50
202300050253;4;1;2;1;1;2;8;50
202300050254;4;3;2;1;3;1;1;30
202300050255;4;1;2;1;3;1;1;30
202300050255;4;;;1;1;1;1;30
202300050256;3;2;2;1;1;1;1;80
202300050257;4;;4;1;1;1;1;50
202300050258;3;;0;1;1;1;1;50
202300050259;4;1;1;1;1;1;1;30
202300050260;7;2;2;1;1;1;1;50
202300050261;4;;1;1;1;1;5;25
202300050262;4;2;2;1;1;1;1;30
202300050263;4;1;;1;1;1;1;
202300050263;4;1;1;1;1;1;1;30
202300050264;3;2;2;2;1;1;1;80
202300050265;4;2;1;1;1;1;1;20
202300050266;7;2;2;1;1;7;1;50
202300050267;3;1;1;1;1;1;1;50
202300050268;4;2;0;1;1;1;1;50
202300050268;4;2;2;1;3;1;1;50
202300050269;3;2;2;1;1;1;1;80
202300050270;4;2;2;1;2;2;1;50
202300050271;3;4;2;1;1;1;1;50
202300050271;3;2;;1;1;1;1;
202300050272;3;1;1;1;2;1;8;50
202300050273;4;2;2;1;1;1;1;30
202300050274;4;1;2;1;1;1;5;50
202300050275;4;2;2;1;1;1;1;30
202300050276;3;2;2;1;3;1;5;50
202300050277;3;3;2;3;1;1;1;80
202300050278;4;1;4;1;1;1;1;70
202300050279;3;2;2;1;1;1;1;80
202300050280;4;1;4;1;1;1;1;30
202300050280;4;1;1;1;1;1;1;30
202300050281;4;2;2;1;1;1;1;30
202300050282;3;2;2;1;1;1;6;50
202300050283;3;2;2;1;1;1;1;80
202300050284;4;1;4;1;1;1;1;70
202300050285;4;2;2;1;1;1;1;50
202300050286;4;1;5;1;1;1;1;30
202300050286;4;1;3;1;1;1;1;30
202300050287;3;2;2;1;1;1;1;70
202300050288;4;2;4;1;1;1;1;50
202300050289;4;2;2;1;1;1;1;70
202300050290;4;2;2;1;1;1;1;50
202300050291;3;2;2;1;1;1;1;80
202300050292;2;2;2;1;1;1;1;50
202300050292;2;3;5;1;1;1;8;50
202300050293;4;2;4;2;2;1;1;50
202300050294;4;;1;1;2;1;1;30
202300050295;4;1;1;1;1;1;5;30
202300050295;4;1;2;1;1;1;5;30
202300050296;3;2;2;1;4;1;1;90
202300050297;4;2;2;1;1;1;1;50
202300050298;4;;2;1;1;1;5;30
202300050298;4;1;3;1;1;1;5;30
202300050299;4;1;4;1;1;1;1;30
202300050300;4;;2;2;1;1;1;50
202300050300;4;2;0;1;1;1;1;50
202300050301;4;2;3;2;3;1;1;50
202300050301;4;2;3;1;1;1;1;50
202300050302;4;;1;2;3;2;1;50
202300050303;4;2;2;1;1;1;1;50
202300050304;3;2;2;1;1;1;1;50
202300050304;3;2;;3;1;;1;50
202300050305;4;3;2;1;1;1;1;30
202300050305;4;2;2;1;1;1;1;30
202300050306;4;1;2;1;4;1;1;70
202300050307;3;1;2;1;1;1;1;30
202300050308;4;1;1;2;4;2;1;30
202300050309;4;2;4;1;1;1;1;50
202300050309;4;2;5;1;1;1;1;50
202300050310;4;2;2;1;1;1;1;50
202300050311;4;1;1;1;1;1;4;30
202300050312;6;;;1;2;1;1;50
202300050313;4;2;2;1;1;1;1;50
202300050314;4;2;2;1;1;1;1;50
202300050315;2;2;2;1;1;2;1;50
202300050316;4;2;2;1;1;2;8;70
202300050317;4;1;;1;1;2;1;30
202300050317;4;1;1;1;2;2;1;30
202300050318;3;2;3;2;3;1;5;50
202300050319;4;2;2;1;1;1;1;50
202300050320;3;2;2;1;1;1;1;80
202300050321;3;3;4;1;1;1;1;50
202300050322;2;2;2;1;1;1;1;50
202300050323;3;2;2;1;2;1;1;80
202300050324;4;1;0;1;1;1;1;30
202300050324;4;1;1;1;1;1;1;30
202300050325;4;1;1;2;1;1;1;30
202300050326;4;2;2;1;1;1;4;50
202300050327;4;2;2;1;1;1;1;30
202300050328;2;2;2;1;1;1;1;90
202300050329;4;2;2;1;1;1;1;50
202300050330;3;2;2;1;1;1;1;80
202300050331;4;;2;1;1;1;1;50
202300050332;4;2;6;1;1;1;5;30
202300050332;4;2;5;1;1;1;5;30
202300050333;5;1;2;1;1;1;1;30
202300050334;4;2;2;1;1;2;1;50
202300050335;3;2;2;1;1;1;1;50
202300050336;4;2;2;1;1;1;1;50
202300050337;4;2;2;1;1;1;1;30
202300050337;4;1;;1;1;1;1;30
202300050338;4;2;2;1;1;1;1;30
202300050339;3;1;0;1;1;1;6;50
202300050340;4;2;1;1;1;2;1;50
202300050341;3;2;0;1;1;1;1;50
202300050341;3;2;2;1;1;1;1;50
202300050342;3;2;2;1;1;1;1;80
202300050343;7;1;2;1;2;1;1;50
202300050343;7;2;2;1;1;1;5;50
202300050344;4;2;2;1;1;1;1;30
202300050345;4;1;6;1;1;1;8;50
202300050345;4;1;6;1;1;1;6;50
202300050346;3;2;2;4;1;1;1;50
202300050347;3;;;1;1;1;1;
202300050347;3;;0;1;1;1;8;50
202300050348;4;2;2;1;1;1;1;30
202300050349;4;2;5;1;1;1;1;50
202300050350;3;2;2;1;1;2;1;30
202300050351;4;2;4;4;1;1;1;50
202300050351;4;2;2;4;1;1;1;30
202300050352;4;1;2;1;1;1;1;30
202300050352;4;1;;1;1;1;1;30
202300050353;3;2;4;1;1;1;1;50
202300050353;3;1;4;1;1;1;8;50
202300050354;4;2;2;1;1;1;1;30
202300050355;3;2;2;4;1;1;1;50
202300050356;4;1;4;1;1;1;1;30
202300050356;4;1;1;1;1;1;1;30
202300050357;4;1;1;1;1;1;1;50
202300050357;4;1;2;1;1;1;1;50
202300050358;3;2;2;2;1;1;1;50
202300050358;3;2;0;1;1;1;1;50
202300050359;4;2;2;1;1;1;1;50
202300050360;3;2;2;1;1;1;1;80
202300050361;4;2;4;1;1;1;5;30
202300050361;4;2;6;1;1;1;5;30
202300050362;4;2;2;1;1;1;1;50
202300050363;3;2;2;2;1;1;1;50
202300050364;4;3;3;1;1;1;1;50
202300050365;4;3;4;1;1;1;6;50
202300050366;4;2;4;1;1;1;1;50
202300050367;3;2;2;1;1;1;3;70
202300050368;3;3;3;1;1;1;1;50
202300050369;3;2;2;1;1;1;3;90
202300050370;4;2;3;1;1;1;1;30
202300050370;4;2;2;1;1;1;1;30
202300050371;4;2;2;1;1;1;1;50
202300050372;4;2;2;2;1;1;1;50
202300050373;4;2;2;1;1;1;3;50
202300050374;4;2;2;2;3;1;1;50
202300050375;4;1;4;1;1;1;1;30
202300050375;4;2;5;1;1;1;1;30
202300050376;4;2;2;1;1;1;1;50
202300050377;4;2;2;1;1;1;1;50
202300050377;4;2;1;1;1;1;1;50
202300050378;3;2;2;2;1;1;1;50
202300050379;4;2;2;1;1;1;1;50
202300050380;3;2;2;1;1;1;1;80
202300050381;4;2;2;1;1;1;1;50
202300050382;3;3;2;4;2;1;5;50
202300050383;3;2;2;1;1;1;1;50
202300050383;3;1;1;1;1;1;1;50
202300050384;3;3;5;1;1;1;5;50
202300050384;3;2;3;1;1;1;6;
202300050385;4;1;2;1;2;1;1;50
202300050385;4;2;2;1;1;1;1;50
202300050386;4;2;2;1;1;1;1;50
202300050387;2;2;2;1;1;1;1;70
202300050387;2;2;2;1;1;1;1;50
202300050388;3;2;2;1;1;1;1;50
202300050388;3;3;4;1;1;1;1;50
202300050389;4;2;2;1;1;1;3;50
202300050390;4;2;2;1;3;1;1;50
202300050391;3;3;2;2;2;1;1;50
202300050392;4;1;1;1;1;1;1;30
202300050393;4;3;2;1;2;2;1;50
202300050393;4;3;2;1;3;2;1;50
202300050394;4;2;;1;2;2;1;
202300050394;4;2;2;1;1;2;1;50
202300050395;3;2;2;1;1;1;1;70
202300050395;3;2;2;1;1;1;1;80
202300050396;3;2;2;1;1;1;1;50
202300050397;1;3;2;1;1;1;1;130
202300050398;4;2;2;1;1;1;1;50
202300050399;4;2;2;1;1;1;1;50
202300050400;4;2;4;1;1;1;1;30
202300050400;4;2;2;1;2;1;1;30
202300050401;3;2;2;1;2;1;1;80
202300050402;3;2;2;1;3;1;1;50
202300050403;3;2;2;1;1;1;1;70
202300050404;3;3;4;1;1;1;1;50
202300050405;3;3;4;1;1;1;1;110
202300050406;3;2;2;1;1;1;4;50
202300050407;3;2;2;1;1;1;1;90
202300050407;3;2;2;1;1;1;1;50
202300050408;2;3;4;1;1;1;1;110
202300050409;3;2;2;1;1;1;4;50
202300050410;3;2;2;1;1;2;1;50
202300050410;3;2;;1;1;2;1;
202300050411;1;3;2;1;1;1;1;130
202300050412;2;3;4;1;1;1;2;90
202300050413;3;2;2;1;1;2;1;50
202300050414;4;2;0;1;1;1;1;50
202300050415;4;2;2;1;1;1;1;50
202300050416;2;2;2;1;1;1;1;
202300050416;2;2;2;1;1;9;8;60
202300050417;4;2;2;2;1;1;1;50
202300050418;4;2;2;1;1;1;1;30
202300050419;1;1;3;1;1;1;1;90
202300050420;3;2;2;1;1;1;1;80
202300050421;4;1;1;2;1;1;5;50
202300050421;4;1;1;1;1;1;5;50
202300050422;3;2;2;1;1;1;8;50
202300050423;1;3;3;1;1;2;1;130
202300050424;7;2;4;1;1;1;1;50
202300050424;7;2;5;1;1;1;1;50
202300050425;3;2;2;2;2;1;1;80
202300050426;3;2;2;1;1;1;1;50
202300050427;2;3;6;1;1;1;1;90
202300050428;3;2;2;2;3;1;1;80
202300050429;2;1;2;1;1;1;1;90
202300050430;7;2;4;1;1;1;1;50
202300050430;7;2;3;1;2;1;1;50
202300050431;3;3;4;1;1;1;1;50
202300050432;4;3;2;1;2;1;8;50
202300050433;2;;3;1;1;1;1;110
202300050434;4;2;2;1;1;1;1;50
202300050434;4;2;;1;1;1;1;
202300050435;3;2;2;1;1;1;1;70
202300050435;3;2;;1;1;1;1;
202300050436;3;2;2;1;1;1;1;50
202300050436;3;1;1;1;1;1;1;50
202300050437;3;1;2;1;3;1;1;70
202300050438;1;1;3;1;1;1;1;130
202300050439;3;2;2;1;1;1;1;
202300050439;3;1;1;1;1;1;1;50
202300050440;3;2;2;1;1;1;1;50
202300050440;3;1;;1;1;1;1;
202300050441;4;1;1;1;1;1;1;50
202300050441;4;2;2;1;1;1;1;50
202300050442;4;2;2;1;3;1;1;50
202300050443;2;3;4;1;1;2;1;90
202300050444;4;2;2;1;2;1;1;30
202300050445;3;2;2;1;1;1;1;50
202300050446;2;;3;1;1;1;1;90
202300050447;4;2;2;1;1;1;1;50
202300050447;4;2;2;1;1;1;1;
202300050448;7;2;4;1;1;1;1;50
202300050449;4;2;2;3;2;1;1;70
202300050450;4;1;1;2;3;1;1;50
202300050450;4;2;2;1;1;1;1;50
202300050451;4;2;0;1;1;1;1;50
202300050451;4;;2;1;1;1;1;50
202300050452;4;2;2;1;1;1;1;50
202300050453;2;3;2;1;1;1;1;110
202300050454;4;3;4;1;1;1;1;50
202300050455;4;3;2;1;3;1;1;50
202300050456;3;3;2;1;1;1;1;50
202300050456;3;2;2;1;1;1;1;50
202300050457;4;2;2;1;1;1;3;
202300050457;4;2;2;1;3;1;3;50
202300050458;1;1;3;1;2;1;2;130
202300050459;2;1;0;1;1;1;1;110
202300050460;3;2;2;1;1;1;1;50
202300050460;3;1;1;1;1;1;1;
202300050461;4;2;2;1;1;1;1;30
202300050462;4;2;2;1;1;1;1;30
202300050462;4;1;2;1;1;1;1;30
202300050463;2;1;2;1;2;2;1;50
202300050464;4;2;2;1;1;1;1;30
202300050465;4;3;4;1;1;1;1;50
202300050466;4;1;1;1;1;2;1;30
202300050466;4;1;2;1;1;2;1;30
202300050467;2;3;4;1;1;1;1;90
202300050468;3;2;2;1;1;1;1;50
202300050469;4;1;1;1;1;1;1;50
202300050470;3;2;2;2;2;1;1;
202300050471;4;1;1;1;1;2;1;30
202300050471;4;1;1;1;3;2;1;30
202300050472;4;2;2;1;1;1;4;50
202300050473;4;2;1;1;1;1;1;50
202300050474;3;2;2;1;1;1;1;50
202300050475;3;2;2;2;1;1;1;80
202300050476;4;2;3;1;1;1;1;50
202300050476;4;2;4;1;1;1;1;50
202300050477;4;2;2;1;1;2;1;50
202300050478;3;2;2;3;3;2;1;30
202300050479;3;2;3;1;1;1;1;30
202300050479;3;1;3;1;1;1;8;30
202300050480;2;3;6;1;3;1;3;90
202300050481;3;2;2;2;3;1;1;80
202300050482;4;1;2;1;1;1;8;50
202300050483;3;2;2;2;1;1;1;80
202300050484;3;2;2;2;1;1;1;50
202300050485;3;2;4;2;3;2;1;60
202300050486;4;2;2;2;3;1;1;50
202300050486;4;2;2;1;1;1;1;50
202300050487;4;2;2;1;1;1;1;50
202300050487;4;2;3;1;1;1;1;50
202300050488;3;2;2;1;1;1;1;30
202300050489;4;2;2;1;1;2;1;50
202300050490;4;2;2;1;1;1;1;50
202300050491;1;2;6;1;1;1;1;90
202300050492;7;2;2;2;3;2;1;50
202300050493;4;2;2;1;1;1;1;
202300050493;4;2;;;1;1;1;
202300050494;4;1;1;1;1;1;1;30
202300050495;4;2;1;1;1;1;1;50
202300050496;4;1;;1;1;1;1;
202300050496;4;2;4;1;1;1;1;50
202300050497;7;2;3;1;1;1;1;50
202300050497;7;2;0;1;1;1;6;50
202300050498;3;2;2;1;1;1;1;80
202300050499;4;2;2;1;1;1;1;50
202300050500;4;2;2;1;3;1;1;50
202300050500;4;2;2;1;1;1;1;50
202300050501;3;;1;1;1;1;4;50
202300050502;4;2;;1;1;1;1;
202300050502;4;2;2;1;1;1;1;50
202300050503;4;2;2;1;3;1;1;50
202300050504;4;2;2;2;1;2;1;50
202300050505;4;2;2;2;1;1;1;50
202300050505;4;1;1;4;1;1;1;30
202300050506;3;2;2;1;1;1;4;50
202300050507;3;2;2;2;1;1;1;50
202300050507;3;2;0;1;2;1;8;50
202300050508;4;2;2;1;1;1;1;30
202300050509;1;3;3;1;3;1;2;110
202300050510;3;3;2;1;1;2;1;50
202300050511;3;;0;4;2;1;1;50
202300050511;3;1;1;1;2;1;1;30
202300050512;4;2;4;1;1;1;1;30
202300050512;4;2;3;1;1;1;1;30
202300050513;4;2;2;1;1;1;1;50
202300050514;2;3;6;1;1;1;1;90
202300050515;4;2;2;4;1;1;4;30
202300050516;4;2;2;1;1;1;1;50
202300050517;3;2;2;3;3;1;1;50
202300050518;3;2;2;1;1;1;1;50
202300050518;3;;;1;1;1;1;50
202300050519;1;;2;1;1;1;1;130
202300050520;4;2;2;1;1;1;1;50
202300050521;1;1;2;1;1;1;2;130
202300050522;4;1;1;1;1;1;1;30
202300050523;4;1;1;2;2;2;1;50
202300050524;2;3;2;2;1;1;1;90
202300050525;3;2;2;1;2;1;1;70
202300050526;4;2;2;2;4;1;3;50
202300050527;4;2;2;1;1;1;1;50
202300050528;4;1;1;1;1;1;1;30
202300050528;4;;2;2;1;1;1;50
202300050529;3;2;2;1;1;1;1;80
202300050530;1;1;2;1;1;1;1;90
202300050531;4;2;3;1;3;1;1;50
202300050532;4;1;4;1;1;1;4;30
202300050533;4;2;2;1;1;1;5;25
202300050534;1;1;3;1;1;1;1;110
202300050535;7;2;2;1;1;1;1;70
202300050536;4;2;2;1;1;2;5;50
202300050537;3;2;3;2;2;1;3;90
202300050538;3;2;2;1;1;1;8;90
202300050539;4;3;2;1;1;2;1;50
202300050540;2;1;2;1;1;1;1;90
202300050541;3;3;4;1;1;1;1;70
202300050542;4;1;4;1;1;1;1;70
202300050543;4;2;0;1;1;2;1;50
202300050544;3;2;2;2;1;1;3;80
202300050545;4;2;0;1;1;2;5;50
202300050546;1;1;3;1;1;1;1;110
202300050547;4;2;5;2;1;1;1;30
202300050547;4;1;4;1;2;1;1;30
202300050548;3;2;2;1;1;1;1;80
202300050549;3;2;2;1;1;1;3;80
202300050550;4;2;2;1;1;2;1;50
202300050551;3;2;3;2;1;1;1;80
202300050552;1;1;3;1;1;1;1;110
202300050553;4;1;3;1;1;1;6;30
202300050553;4;1;;1;1;1;6;
202300050554;4;1;1;1;2;1;1;50
202300050555;1;;3;1;1;1;1;90
202300050556;2;2;2;1;2;2;1;80
202300050557;4;3;4;1;1;1;5;30
202300050557;4;1;;1;1;1;5;
202300050558;3;2;2;1;1;1;1;50
202300050559;4;2;2;1;1;1;1;30
202300050559;4;2;2;1;1;1;8;30
202300050560;3;3;4;3;1;1;1;80
202300050561;4;;1;1;1;1;4;30
202300050562;4;2;1;1;1;1;1;
202300050562;4;1;1;1;1;1;1;50
202300050563;4;1;1;1;2;1;1;30
202300050563;4;2;2;1;1;1;1;30
202300050564;4;2;2;1;1;1;1;30
202300050564;4;2;3;1;1;1;1;30
202300050565;3;2;2;1;1;1;1;80
202300050565;3;2;;1;1;1;1;
202300050566;4;1;1;1;1;1;1;30
202300050567;7;3;4;1;1;1;1;50
202300050568;4;;3;1;1;1;1;30
202300050569;4;2;2;1;3;2;1;50
202300050570;3;2;2;1;2;1;1;80
202300050571;4;2;4;1;1;1;6;30
202300050572;7;3;6;1;1;1;1;70
202300050573;7;;2;1;1;2;1;50
202300050574;4;2;2;1;1;1;1;30
202300050575;2;2;2;1;1;1;3;50
202300050576;4;1;;1;1;1;1;
202300050576;4;2;2;1;1;1;1;30
202300050577;3;2;2;1;2;2;1;50
202300050578;3;2;2;1;1;1;1;80
202300050578;3;2;;1;1;1;1;
202300050579;3;2;2;1;3;1;1;50
202300050580;4;;2;1;1;1;1;50
202300050580;4;2;2;1;1;1;1;50
202300050581;4;2;;1;1;1;1;
202300050581;4;2;2;1;1;1;1;30
202300050582;3;3;2;1;1;2;1;50
202300050583;3;2;2;1;1;2;1;80
202300050584;4;2;2;1;1;1;1;50
202300050585;2;2;2;3;2;1;1;70
202300050586;2;3;0;1;1;1;1;90
202300050587;3;2;5;1;1;1;1;50
202300050587;3;2;4;1;1;1;1;50
202300050588;3;2;1;1;1;1;1;30
202300050589;4;1;;1;1;1;1;
202300050589;4;1;2;1;1;1;1;
202300050590;3;3;2;1;3;1;1;70
202300050591;3;1;2;1;1;2;1;50
202300050592;4;2;;1;1;1;1;
202300050592;4;2;2;1;1;1;1;
202300050593;4;1;1;2;1;1;1;50
202300050594;4;2;2;1;1;1;1;50
202300050595;4;4;4;1;1;1;6;30
202300050595;4;1;;1;1;1;6;
202300050596;4;2;2;1;1;1;4;50
202300050597;3;2;0;1;1;1;1;50
202300050597;3;2;1;1;2;1;1;50
202300050598;4;2;;1;1;2;1;30
202300050599;4;1;;1;1;1;1;
202300050599;4;1;1;2;1;1;1;30
202300050600;2;2;2;1;1;1;1;80
202300050600;2;2;2;1;3;1;1;80
202300050601;4;2;2;2;1;1;1;50
202300050602;4;1;2;1;1;2;1;30
202300050602;4;1;2;1;2;2;1;30
202300050603;4;2;6;2;1;1;1;50
202300050603;4;1;2;1;1;1;1;30
202300050604;3;2;2;1;1;1;8;80
202300050605;2;3;2;1;2;2;2;110
202300050606;3;3;4;1;1;1;1;50
202300050607;4;2;4;1;1;1;1;50
202300050608;6;;;1;1;1;1;30
202300050609;4;2;;1;1;1;1;
202300050609;4;2;4;1;1;1;1;30
202300050610;3;2;2;1;1;1;1;50
202300050610;3;2;2;2;1;1;1;50
202300050611;3;2;2;1;1;1;1;80
202300050612;4;2;3;1;1;1;1;30
202300050612;4;1;;1;1;1;1;
202300050613;4;2;2;1;1;1;1;50
202300050613;4;1;1;1;1;1;8;50
202300050614;4;2;;1;1;1;1;50
202300050614;4;2;3;1;1;1;1;30
202300050615;3;4;1;1;2;1;1;80
202300050615;3;2;1;1;1;1;1;80
202300050616;3;;2;1;1;1;1;50
202300050616;3;2;2;1;1;1;1;50
202300050617;4;1;1;1;1;1;1;50
202300050618;4;1;1;1;1;1;1;30
202300050619;4;2;1;4;1;9;8;
202300050620;4;1;1;1;1;1;5;30
202300050620;4;2;4;1;1;1;5;30
202300050621;4;2;3;1;1;2;1;50
202300050622;3;2;2;1;3;1;3;80
202300050623;3;3;2;4;1;2;1;50
202300050624;4;2;3;1;1;1;1;30
202300050624;4;1;2;1;1;1;1;30
202300050625;4;2;2;1;1;1;1;80
202300050626;3;2;2;2;1;1;1;30
202300050627;4;1;1;1;1;1;1;50
202300050627;4;2;2;2;1;1;1;50
202300050628;4;1;0;1;1;1;1;30
202300050628;4;2;0;1;1;1;1;30
202300050629;2;2;2;1;1;1;1;70
202300050630;7;3;4;1;1;1;1;50
202300050630;7;3;6;1;1;1;1;50
202300050631;4;2;4;1;1;2;1;50
202300050632;3;2;2;1;1;1;1;80
202300050633;3;1;1;1;1;1;1;50
202300050633;3;2;2;1;1;1;1;50
202300050634;3;1;2;1;2;1;1;50
202300050634;3;2;2;1;1;1;1;50
202300050635;3;1;1;1;2;1;1;50
202300050635;3;3;1;1;1;1;1;50
202300050636;3;2;2;2;2;2;3;80
202300050637;4;1;1;2;1;2;8;30
202300050637;4;2;2;1;1;2;8;50
202300050638;3;;4;1;1;1;1;50
202300050639;2;3;2;1;1;1;2;110
202300050640;4;;0;1;1;9;8;
202300050641;3;2;4;1;3;2;1;90
202300050642;4;2;;1;1;1;1;
202300050642;4;;2;1;1;1;1;50
202300050643;4;2;2;1;1;1;1;30
202300050644;4;1;1;1;1;1;1;30
202300050645;4;1;4;1;3;2;1;50
202300050646;4;1;3;1;3;1;3;50
202300050647;3;2;2;1;1;1;1;80
202300050647;3;2;;1;1;1;1;
202300050648;4;2;2;1;1;1;1;50
202300050649;3;2;2;1;2;1;1;50
202300050650;4;2;3;1;3;2;1;50
202300050651;3;2;2;1;1;2;3;80
202300050652;4;2;2;1;1;2;1;30
202300050653;4;2;2;1;3;1;1;50
202300050654;4;2;2;1;1;1;1;50
202300050654;4;2;1;1;1;1;1;50
202300050655;4;2;2;1;1;1;1;50
202300050656;4;3;4;1;1;2;1;50
202300050657;4;2;2;1;1;1;1;30
202300050658;3;2;2;2;2;1;4;50
202300050659;3;3;4;1;1;2;8;50
202300050659;3;2;2;1;1;2;8;50
202300050660;4;2;2;2;1;1;1;50
202300050661;7;2;5;1;1;1;1;50
202300050662;3;2;2;1;2;1;3;90
202300050663;4;2;2;1;1;1;3;30
202300050664;3;2;2;2;1;1;1;50
202300050665;3;3;4;1;1;1;8;50
202300050665;3;2;2;1;1;1;1;50
202300050666;2;3;4;1;1;1;1;50
202300050667;4;1;1;1;1;2;1;30
202300050668;4;2;2;1;1;1;1;50
202300050668;4;2;;1;1;1;1;50
202300050669;3;2;0;1;1;1;1;70
202300050670;3;2;2;1;1;1;1;50
202300050671;3;2;2;4;4;1;3;70
202300050672;1;3;5;1;1;1;1;130
202300050673;4;2;3;1;1;2;1;50
202300050674;3;3;4;1;1;1;1;90
202300050675;3;2;2;1;1;1;1;50
202300050676;3;2;2;1;1;1;1;70
202300050677;3;2;2;1;1;1;1;50
202300050678;4;2;2;1;1;1;1;50
202300050679;3;2;2;1;3;1;3;70
202300050680;3;2;2;1;1;1;1;50
202300050681;4;1;1;1;1;1;1;30
202300050682;3;2;2;1;1;1;8;50
202300050682;3;3;4;1;1;1;1;50
202300050683;4;1;1;1;1;1;1;50
202300050684;4;1;1;1;1;1;8;50
202300050685;4;2;0;1;1;1;1;50
202300050685;4;1;1;1;1;1;1;50
202300050686;3;2;2;1;1;1;1;50
202300050687;4;1;2;1;1;1;1;50
202300050687;4;1;1;1;1;1;1;50
202300050688;4;1;1;1;1;1;1;30
202300050688;4;1;2;1;1;1;1;50
202300050689;3;2;2;2;2;9;1;80
202300050690;4;1;1;1;1;1;1;30
202300050691;4;4;2;1;1;1;1;30
202300050691;4;1;3;1;1;1;1;50
202300050692;3;1;2;1;2;1;1;50
202300050693;4;3;3;1;3;1;1;50
202300050694;4;;2;1;2;1;1;30
202300050695;3;3;3;1;1;1;1;50
202300050696;3;2;2;4;1;6;1;80
202300050697;4;2;1;1;1;1;1;50
202300050698;1;1;3;2;1;1;1;110
202300050699;4;1;1;1;1;1;1;50
202300050700;4;2;3;1;1;1;1;50
202300050700;4;2;2;1;1;1;1;50
202300050700;4;2;4;1;1;1;1;50
202300050701;4;3;2;1;1;1;1;50
202300050702;3;2;2;1;2;1;1;50
202300050703;2;2;2;1;1;1;1;50
202300050704;4;;2;4;1;1;1;30
202300050705;4;1;1;1;1;1;1;30
202300050706;4;2;2;1;1;2;1;50
202300050707;7;2;2;1;1;1;1;50
202300050708;3;2;3;1;1;2;4;50
202300050709;1;1;0;1;1;1;1;90
202300050710;4;1;3;1;1;1;1;70
202300050711;3;1;2;1;1;1;5;20
202300050711;3;1;1;1;1;1;1;20
202300050712;3;;2;2;1;1;3;70
202300050713;3;3;0;1;1;1;1;90
202300050714;3;1;2;1;1;1;1;50
202300050715;4;1;3;1;1;1;1;50
202300050716;4;1;3;1;1;1;1;70
202300050717;4;2;1;1;1;1;8;50
202300050717;4;2;2;1;1;1;1;50
202300050718;3;3;2;2;1;1;8;50
202300050719;3;2;2;1;1;1;1;80
202300050719;3;2;2;1;1;1;1;
202300050720;4;1;1;2;1;2;1;30
202300050721;4;1;2;1;1;1;1;50
202300050722;4;1;4;1;1;1;1;70
202300050723;3;3;2;1;1;1;1;50
202300050723;3;;2;1;1;1;1;50
202300050724;4;1;;1;1;2;1;
202300050724;4;1;1;2;1;2;1;30
202300050725;4;1;4;1;1;1;1;70
202300050726;3;2;2;1;1;1;3;70
202300050726;3;2;;1;1;1;3;70
202300050727;4;2;2;1;2;1;1;30
202300050728;4;2;2;3;1;1;1;50
202300050728;4;2;2;2;3;1;1;50
202300050729;4;3;2;1;1;2;1;30
202300050730;3;2;2;2;1;2;3;80
202300050731;4;;;1;1;1;1;50
202300050731;4;1;4;1;1;1;1;70
202300050732;3;2;2;2;1;1;1;
202300050732;3;2;;1;1;1;1;
202300050733;4;1;2;1;2;1;1;50
202300050734;3;2;2;1;1;1;1;90
202300050735;4;1;1;1;1;2;1;30
202300050736;4;2;2;2;1;1;1;30
202300050737;3;2;2;2;3;1;1;50
202300050738;4;1;;1;1;2;1;
202300050738;4;2;3;1;1;2;1;30
202300050739;2;3;0;1;1;1;1;70
202300050740;3;2;2;1;1;1;1;50
